config_id,sample_id,time,aggregation_strategy,weights,precondition,postcondition,f_correctness,f_des_semantic,f_des_syntactic,f_des_satisfaction,f_des_weighted,f_sem_taut,f_sem_var_type,f_sat_vertical,f_sat_horizontal
AFC_AFC29_noaggregation_101,4,995.2682313919067,no_aggregation,"[1.0, 0.0, 1.0]",(((Throttle >= Throttle) and (Throttle < 61.2)) and (((Engine >= 900.0) and (Engine <= 1100.0)) and ((Time >= 11.0) and (Time <= 50.0)))),((Error > -0.007) and (Error < -0.021059872639354327)),1e-05,0.5,0.06451612903225806,4.999950000499995e-06,0.5000049999500005,0.0,1.0,9.99990000099999e-06,0.0
AFC_AFC29_noaggregation_101,4,995.2682313919067,no_aggregation,"[1.0, 0.0, 1.0]",(((Throttle >= Throttle) and (Throttle < 61.2)) and (((Engine >= 38.510840400540715) and (Engine <= 1100.0)) and ((Time >= 11.0) and (Time <= 50.0)))),((0.049315885265913045 > -0.007) and (Error < -0.021059872639354327)),1e-05,0.5,0.12903225806451613,4.999950000499995e-06,0.5000049999500005,0.0,1.0,9.99990000099999e-06,0.0
AFC_AFC29_noaggregation_101,4,995.2682313919067,no_aggregation,"[1.0, 0.0, 1.0]",(((Throttle >= Throttle) and (Throttle < 61.2)) and (((Engine >= 900.0) and (Engine <= 1100.0)) and ((Time >= 11.0) and (Time <= 50.0)))),(((-0.13961511278977126 - Engine) > -0.007) and (Error < -0.021059872639354327)),1e-05,0.5,0.15151515151515152,4.999950000499995e-06,0.5000049999500005,0.0,1.0,9.99990000099999e-06,0.0
AFC_AFC29_noaggregation_101,4,995.2682313919067,no_aggregation,"[1.0, 0.0, 1.0]",(((Throttle >= Throttle) and (Throttle < 61.2)) and (((Engine >= 38.510840400540715) and (Engine <= 1100.0)) and ((Time >= 11.0) and (Time <= 50.0)))),((19.323876971946845 > -0.007) and ((prev _Error) < -0.021059872639354327)),1e-05,0.5,0.1875,4.999950000499995e-06,0.5000049999500005,0.0,1.0,9.99990000099999e-06,0.0
AFC_AFC29_noaggregation_101,4,995.2682313919067,no_aggregation,"[1.0, 0.0, 1.0]",(((Throttle >= Throttle) and (Throttle < 61.2)) and (((Engine >= 38.510840400540715) and (Engine <= 1100.0)) and ((Time >= 11.0) and (Time <= Time)))),((34.97352511764889 == Throttle) and ((prev _Error) < -0.021059872639354327)),1e-05,0.5,0.28125,4.999950000499995e-06,0.5000049999500005,0.0,1.0,9.99990000099999e-06,0.0
AFC_AFC29_noaggregation_101,4,995.2682313919067,no_aggregation,"[1.0, 0.0, 1.0]",(Time >= Time),((Error + Throttle) >= 67.92078723324546),1e-05,0.5,0.45161290322580644,4.999950000499995e-06,1.0000049999500005,1.0,1.0,9.99990000099999e-06,0.0
AFC_AFC29_noaggregation_101,4,995.2682313919067,no_aggregation,"[1.0, 0.0, 1.0]",(38.510840400540715 <= 38.510840400540715),((prev _Error) > (0.049315885265913045 + -0.014402171124468482)),1e-05,0.5,0.6451612903225806,4.999950000499995e-06,1.0000049999500005,1.0,1.0,9.99990000099999e-06,0.0
AFC_AFC29_noaggregation_101,4,995.2682313919067,no_aggregation,"[1.0, 0.0, 1.0]",((prev _Error) >= Time),(-0.021059872639354327 >= 67.92078723324546),1e-05,0.5,0.9354838709677419,4.999950000499995e-06,0.5000049999500005,0.0,1.0,9.99990000099999e-06,0.0
AFC_AFC29_noaggregation_101,4,995.2682313919067,no_aggregation,"[1.0, 0.0, 1.0]",(Time <= Time),((prev _Error) > (0.049315885265913045 + -0.021059872639354327)),1e-05,1.0,0.3870967741935484,4.999950000499995e-06,1.0000049999500005,0.0,1.0,9.99990000099999e-06,0.0
AFC_AFC29_noaggregation_101,5,1108.067472934723,no_aggregation,"[1.0, 0.0, 1.0]",(not ((prev _Error) < 0.0)),(not ((prev _Error) > (prev _Error))),0.0,1.0,0.967741935483871,0.5000049999500005,1.0000049999500005,0.0,1.0,9.99990000099999e-06,1.0
AFC_AFC29_noaggregation_101,5,1108.067472934723,no_aggregation,"[1.0, 0.0, 1.0]",(((Throttle >= 0.0) and (Throttle < 61.2)) and (((Engine >= 900.0) and (Engine <= Engine)) and ((Time >= 11.0) and (Time <= 50.0)))),((839.5472440301955 > (prev _Error)) and (Error < 0.007)),1e-05,0.5,0.125,4.999950000499995e-06,0.5000049999500005,0.0,1.0,9.99990000099999e-06,0.0
AFC_AFC29_noaggregation_101,5,1108.067472934723,no_aggregation,"[1.0, 0.0, 1.0]",(((Throttle >= 0.0) and (Throttle < 61.2)) and (((Engine >= 900.0) and (Engine <= Engine)) and ((Time >= 11.0) and (Time <= 50.0)))),((839.5472440301955 > (prev _Error)) and (0.007 < 0.007)),1e-05,0.5,0.15625,4.999950000499995e-06,0.5000049999500005,0.0,1.0,9.99990000099999e-06,0.0
AFC_AFC29_noaggregation_101,5,1108.067472934723,no_aggregation,"[1.0, 0.0, 1.0]",(((Throttle >= 0.0) and (Throttle < 61.2)) and (((Engine >= 900.0) and (Engine <= Engine)) and ((Time >= 11.0) and (Time <= 50.0)))),((Throttle < 29.41051806422076) and (0.007 < 0.007)),1e-05,0.5,0.16129032258064516,4.999950000499995e-06,0.5000049999500005,0.0,1.0,9.99990000099999e-06,0.0
AFC_AFC29_noaggregation_101,5,1108.067472934723,no_aggregation,"[1.0, 0.0, 1.0]",(((Throttle >= 0.0) and (Throttle < 61.2)) and (((Engine >= 900.0) and (Engine <= Engine)) and ((Time >= 11.0) and ((prev _Error) <= 50.0)))),((839.5472440301955 > (prev _Error)) and (0.007 < 0.007)),1e-05,0.5,0.21212121212121213,4.999950000499995e-06,0.5000049999500005,0.0,1.0,9.99990000099999e-06,0.0
AFC_AFC29_noaggregation_101,5,1108.067472934723,no_aggregation,"[1.0, 0.0, 1.0]",(((Throttle >= 0.0) and (Throttle < 61.2)) and (((Engine >= 900.0) and (Engine <= Engine)) and ((Engine >= 11.0) and ((prev _Error) <= 50.0)))),((839.5472440301955 > Error) and (0.007 < 0.007)),1e-05,0.5,0.21875,4.999950000499995e-06,0.5000049999500005,0.0,1.0,9.99990000099999e-06,0.0
AFC_AFC29_noaggregation_101,5,1108.067472934723,no_aggregation,"[1.0, 0.0, 1.0]",(not (Engine < Engine)),(not ((prev _Error) > 0.019611273719006506)),1e-05,0.5,0.7096774193548387,4.999950000499995e-06,0.5000049999500005,0.0,1.0,9.99990000099999e-06,0.0
AFC_AFC29_noaggregation_101,5,1108.067472934723,no_aggregation,"[1.0, 0.0, 1.0]",(not (Engine < 0.0)),(not ((prev _Error) > 0.019611273719006506)),0.15779076423237148,0.0,0.9354838709677419,0.06814303979052233,0.06814303979052233,0.0,0.0,0.13628607958104466,0.0
AFC_AFC29_noaggregation_101,5,1108.067472934723,no_aggregation,"[1.0, 0.0, 1.0]",(not ((prev _Error) < 0.0)),(not ((prev _Error) > 0.019611273719006506)),0.15779076423237148,0.0,0.967741935483871,0.06814303979052233,0.06814303979052233,0.0,0.0,0.13628607958104466,0.0
AFC_AFC29_noaggregation_101,3,1150.9396138191223,no_aggregation,"[1.0, 0.0, 1.0]",(1100.0 <= (prev _Error)),(Error == 0.03323560374013812),0.0,0.0,0.6129032258064516,0.9995457941997106,0.9995457941997106,0.0,0.0,0.999091588399421,1.0
AFC_AFC29_noaggregation_101,3,1150.9396138191223,no_aggregation,"[1.0, 0.0, 1.0]",(23.053997944424253 > (prev _Error)),((Engine <= 976.0165860907877) or (Throttle <= Throttle)),0.0,0.5,0.8064516129032258,0.5000049999500005,1.0000049999500005,0.0,1.0,9.99990000099999e-06,1.0
AFC_AFC29_noaggregation_101,3,1150.9396138191223,no_aggregation,"[1.0, 0.0, 1.0]",((Throttle + Time) <= (7.616226112613089 + 0.0023521275001356645)),(Error <= Error),0.0,0.5,0.8709677419354839,0.5000049999500005,1.0000049999500005,0.0,1.0,9.99990000099999e-06,1.0
AFC_AFC29_noaggregation_101,3,1150.9396138191223,no_aggregation,"[1.0, 0.0, 1.0]",(((Throttle >= 0.0) and (Throttle < 61.2)) and (((Engine >= 900.0) and (Engine <= 1100.0)) and ((Time >= 11.0) and (Time <= 50.0)))),(Error > Error),1e-05,0.5,0.16129032258064516,4.999950000499995e-06,0.5000049999500005,0.0,1.0,9.99990000099999e-06,0.0
AFC_AFC29_noaggregation_101,3,1150.9396138191223,no_aggregation,"[1.0, 0.0, 1.0]",(((Throttle >= Throttle) and (Throttle < 61.2)) and (((Engine >= 900.0) and (Engine <= 1100.0)) and ((Time >= 11.0) and (Time <= 50.0)))),(Error > Error),1e-05,0.5,0.1935483870967742,4.999950000499995e-06,0.5000049999500005,0.0,1.0,9.99990000099999e-06,0.0
AFC_AFC29_noaggregation_101,3,1150.9396138191223,no_aggregation,"[1.0, 0.0, 1.0]",(((Throttle >= Throttle) and (Throttle < 61.2)) and (((Engine >= 900.0) and (Engine <= 1100.0)) and ((Time >= 11.0) and (Time <= 50.0)))),(Error >= Engine),1e-05,0.5,0.22580645161290322,4.999950000499995e-06,0.5000049999500005,0.0,1.0,9.99990000099999e-06,0.0
AFC_AFC29_noaggregation_101,3,1150.9396138191223,no_aggregation,"[1.0, 0.0, 1.0]",(((Throttle >= Throttle) and (Throttle < 61.2)) and (((Engine >= 900.0) and (Engine <= 1100.0)) and ((Time >= 11.0) and (Time <= 50.0)))),(85.79870536440579 >= Engine),1e-05,0.5,0.25806451612903225,4.999950000499995e-06,0.5000049999500005,0.0,1.0,9.99990000099999e-06,0.0
